Country;Continent;Rank;Title;Artists;Album;Explicit;Duration
Peru;South America;3;Yo Perreo Sola;Bad Bunny;YHLQMDLG;0;2:52:00
"Peru,South America,4,Elegí (feat. Dímelo Flow),""Rauw Alejandro, Dalex, Lenny Tavárez, Dímelo Flow"",Elegí (feat. Dímelo Flow),0,3:17";;;;;;;
Peru;South America;5;Tattoo;Rauw Alejandro;Tattoo;0;3:22:00
"Peru,South America,6,Por Primera Vez,""Camilo, Evaluna Montaner"",Por Primera Vez,0,3:02";;;;;;;
Peru;South America;7;Blinding Lights;The Weeknd;After Hours;0;3:20:00
"Peru,South America,8,Hola - Remix,""Dalex, Lenny Tavárez, Chencho Corleone, Juhn, Dímelo Flow"",Hola (Remix),0,4:09";;;;;;;
"Peru,South America,9,PORFA,""Feid, Justin Quiles"",FERXXO (VOL 1: M.O.R),0,3:52";;;;;;;
Peru;South America;10;Diosa;Myke Towers;Easy Money Baby;1;3:34:00
"Peru,South America,11,El Efecto - Remix,""Rauw Alejandro, Chencho Corleone, KEVVO, Bryant Myers, Lyanno, Dalex"",El Efecto (Remix),1,4:49";;;;;;;
Peru;South America;12;Rojo;J Balvin;Colores;0;2:30:00
Peru;South America;13;Relación;Sech;1 of 1;0;3:04:00
"Peru,South America,14,Locura,""Cali Y El Dandee, Sebastian Yatra"",Colegio,0,3:29";;;;;;;
Peru;South America;15;Djadja;Aya Nakamura;NAKAMURA;0;2:51:00
"Peru,South America,16,Tusa,""KAROL G, Nicki Minaj"",Tusa,0,3:20";;;;;;;
"Peru,South America,17,Sigues Con El - Remix,""Arcangel, Sech, Romeo Santos"",Sigues Con El (Remix),0,3:09";;;;;;;
Peru;South America;18;Don't Start Now;Dua Lipa;Future Nostalgia;0;3:03:00
"Peru,South America,19,Bajo La Mesa,""Morat, Sebastian Yatra"",Bajo La Mesa,0,2:37";;;;;;;
Peru;South America;20;Morado;J Balvin;Colores;0;3:20:00
"Peru,South America,21,death bed (coffee for your head) (feat. beabadoobee),""Powfu, beabadoobee"",death bed (coffee for your head) (feat. beabadoobee),0,2:53";;;;;;;
"Peru,South America,22,Sigues Con El,""Dímelo Flow, Arcangel, Sech"",Sigues Con El,0,3:46";;;;;;;
Peru;South America;23;Si Veo a Tu Mamá;Bad Bunny;YHLQMDLG;0;2:50:00
"Peru,South America,24,Fantasias,""Rauw Alejandro, Farruko"",Fantasias,0,3:19";;;;;;;
"Peru,South America,25,Jangueo,""Alex Rose, Rafa Pabön"",LOST,0,4:19";;;;;;;
"Peru,South America,26,Bellaquita - Remix,""Dalex, Lenny Tavárez, Anitta, Natti Natasha, Farruko, Justin Quiles"",Modo Avión,1,5:04";;;;;;;
Peru;South America;27;Dance Monkey;Tones And I;Dance Monkey (Stripped Back) / Dance Monkey;0;3:29:00
"Peru,South America,28,Ignorantes,""Bad Bunny, Sech"",YHLQMDLG,1,3:30";;;;;;;
Peru;South America;29;La Difícil;Bad Bunny;YHLQMDLG;1;2:43:00
Peru;South America;30;Amarillo;J Balvin;Colores;0;2:37:00
Peru;South America;31;BYE ME FUI;Bad Bunny;LAS QUE NO IBAN A SALIR;1;2:58:00
"Peru,South America,32,Si Me Dices Que Sí,""Reik, Farruko, Camilo"",Si Me Dices Que Sí,0,3:31";;;;;;;
"Peru,South America,33,El Efecto,""Rauw Alejandro, Chencho Corleone"",El Efecto,0,3:37";;;;;;;
Peru;South America;34;Los Besos;Greeicy;Los Besos;0;3:22:00
"Peru,South America,35,Loco - Remix,""Farruko, Beéle, Natti Natasha, Manuel Turizo"",Loco (Remix),0,4:08";;;;;;;
"Peru,South America,36,Tutu,""Camilo, Pedro Capó"",Por Primera Vez,0,2:59";;;;;;;
"Peru,South America,37,Detente,""Mike Bahía, Danny Ocean"",Navegando,0,3:01";;;;;;;
Peru;South America;38;La Difícil;Camilo;Por Primera Vez;0;2:38:00
"Peru,South America,39,Fantasias - Remix,""Rauw Alejandro, Anuel AA, Natti Natasha, Farruko, Lunay"",Fantasias (Remix) [feat. Farruko & Lunay],0,4:27";;;;;;;
"Peru,South America,40,Rain On Me (with Ariana Grande),""Lady Gaga, Ariana Grande"",Rain On Me (with Ariana Grande),0,3:02";;;;;;;
"Peru,South America,41,BAD CON NICKY,""Bad Bunny, Nicky Jam"",LAS QUE NO IBAN A SALIR,1,3:22";;;;;;;
"Peru,South America,42,China,""Anuel AA, Daddy Yankee, KAROL G, J Balvin, Ozuna"",China,0,5:01";;;;;;;
"Peru,South America,43,""DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix"",""Justin Quiles, Natti Natasha, Farruko, Dalex, Lenny Tavárez, Zion"",""DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) [Remix]"",0,4:18";;;;;;;
"Peru,South America,44,Dream Girl - Remix,""Ir Sais, Rauw Alejandro"",Dream Girl (Remix),1,3:12";;;;;;;
"Peru,South America,45,Desconocidos,""Mau y Ricky, Manuel Turizo, Camilo"",Para Aventuras y Curiosidades,1,3:24";;;;;;;
Peru;South America;46;Girl;Myke Towers;Easy Money Baby;1;3:06:00
"Peru,South America,47,Roses - Imanbek Remix,""SAINt JHN, Imanbek"",Roses (Imanbek Remix),1,2:56";;;;;;;
"Peru,South America,48,Te Vi,""Piso 21, Micro TDH"",Te Vi,0,3:51";;;;;;;
Peru;South America;49;Quiéreme Mientras Se Pueda;Manuel Turizo;Quiéreme Mientras Se Pueda;0;3:11:00
"Peru,South America,50,No Me Conoce - Remix,""Jhay Cortez, J Balvin, Bad Bunny"",Famouz,0,5:09";;;;;;;
"Philippines,Asia,1,Rain On Me (with Ariana Grande),""Lady Gaga, Ariana Grande"",Rain On Me (with Ariana Grande),0,3:02";;;;;;;
Philippines;Asia;2;Teka Lang;Emman;Teka Lang;0;3:16:00
"Philippines,Asia,3,Stuck with U (with Justin Bieber),""Ariana Grande, Justin Bieber"",Stuck with U,0,3:48";;;;;;;
"Philippines,Asia,4,Intentions (feat. Quavo),""Justin Bieber, Quavo"",Changes,0,3:32";;;;;;;
Philippines;Asia;5;Don't Start Now;Dua Lipa;Future Nostalgia;0;3:03:00
Philippines;Asia;6;Sunday Best;Surfaces;Where the Light Is;0;2:38:00
"Philippines,Asia,7,death bed (coffee for your head) (feat. beabadoobee),""Powfu, beabadoobee"",death bed (coffee for your head) (feat. beabadoobee),0,2:53";;;;;;;
"Philippines,Asia,8,Supalonely,""BENEE, Gus Dapperton"",STELLA & STEVE,1,3:43";;;;;;;
Philippines;Asia;9;Imahe;Magnus Haven;Imahe;0;5:21:00
Philippines;Asia;10;Beautiful Scars;Maximillian;Beautiful Scars;0;3:14:00
Philippines;Asia;11;Someone You Loved;Lewis Capaldi;Divinely Uninspired To A Hellish Extent;0;3:02:00
"Philippines,Asia,12,Malayo Ka Man,""Jr Crown, Kath, Cyclone, Young Weezy"",Malayo Ka Man,0,4:14";;;;;;;
Philippines;Asia;13;Toosie Slide;Drake;Dark Lane Demo Tapes;1;4:07:00
"Philippines,Asia,14,Like That (feat. Gucci Mane),""Doja Cat, Gucci Mane"",Hot Pink,1,2:43";;;;;;;
"Philippines,Asia,15,Say So (feat. Nicki Minaj),""Doja Cat, Nicki Minaj"",Say So (feat. Nicki Minaj),1,3:26";;;;;;;
Philippines;Asia;16;Make It With You;Ben&Ben;Make It With You;0;3:29:00
Philippines;Asia;17;Break My Heart;Dua Lipa;Future Nostalgia;0;3:41:00
"Philippines,Asia,18,""10,000 Hours (with Justin Bieber)"",""Dan + Shay, Justin Bieber"",""10,000 Hours (with Justin Bieber)"",0,2:47";;;;;;;
"Philippines,Asia,19,eight(Prod.&Feat. SUGA of BTS),""IU, SUGA"",eight,0,2:47";;;;;;;
"Philippines,Asia,20,Savage Remix (feat. Beyoncé),""Megan Thee Stallion, Beyoncé"",Savage Remix (feat. Beyoncé),1,4:02";;;;;;;
Philippines;Asia;21;Dance Monkey;Tones And I;Dance Monkey (Stripped Back) / Dance Monkey;0;3:29:00
Philippines;Asia;22;Sa Susunod na Habang Buhay;Ben&Ben;Sa Susunod na Habang Buhay;0;4:48:00
Philippines;Asia;23;Circles;Post Malone;Hollywood's Bleeding;0;3:35:00
Philippines;Asia;24;Make You Mine;PUBLIC;Make You Mine;0;3:52:00
Philippines;Asia;25;Blinding Lights;The Weeknd;After Hours;0;3:20:00
Philippines;Asia;26;Hindi Tayo Pwede;The Juans;Umaga;0;5:03:00
"Philippines,Asia,27,ily (i love you baby) (feat. Emilee),""Surf Mesa, Emilee"",ily (i love you baby) (feat. Emilee),0,2:56";;;;;;;
Philippines;Asia;28;Kathang Isip;Ben&Ben;Kathang Isip;0;5:18:00
"Philippines,Asia,29,Vibe With Me,""Matthaios, Lonezo"",Vibe With Me,1,2:19";;;;;;;
Philippines;Asia;30;Araw-Araw Love;Flow G;Araw-Araw Love;0;3:31:00
"Philippines,Asia,31,Binibini,""Matthaios, Calvin De Leon"",Binibini,0,2:17";;;;;;;
"Philippines,Asia,32,If the World Was Ending - feat. Julia Michaels,""JP Saxe, Julia Michaels"",If the World Was Ending (feat. Julia Michaels),0,3:28";;;;;;;
Philippines;Asia;33;Maybe The Night;Ben&Ben;Maybe The Night;0;3:37:00
"Philippines,Asia,34,Be Kind (with Halsey),""Marshmello, Halsey"",Be Kind (with Halsey),0,2:52";;;;;;;
Philippines;Asia;35;Falling;Trevor Daniel;Nicotine;0;2:39:00
Philippines;Asia;36;good guys;LANY;good guys;0;3:44:00
Philippines;Asia;37;Memories;Maroon 5;Memories;0;3:09:00
Philippines;Asia;38;Pagtingin;Ben&Ben;LIMASAWA STREET;0;3:47:00
Philippines;Asia;39;ROXANNE;Arizona Zervas;ROXANNE;1;2:43:00
Philippines;Asia;40;Daechwita;Agust D;D-2;1;3:45:00
Philippines;Asia;41;Ivana;Soulstice;Ivana;1;4:06:00
"Philippines,Asia,42,Mean It,""Lauv, LANY"",~how i'm feeling~,0,3:52";;;;;;;
"Philippines,Asia,43,Titig,""MC Einstein, Flow G, Jekkpot, Yuridope"",Titig,0,4:19";;;;;;;
Philippines;Asia;44;Daisies;Katy Perry;Daisies;0;2:53:00
"Philippines,Asia,45,Lose Somebody,""Kygo, OneRepublic"",Lose Somebody,0,3:19";;;;;;;
Philippines;Asia;46;Yellow Hearts;Ant Saunders;Yellow Hearts;0;3:43:00
Philippines;Asia;47;Sana;I Belong to the Zoo;Sana;0;4:37:00
Philippines;Asia;48;Bounty;Ex Battalion;Bounty;0;5:54:00
Philippines;Asia;49;Leaves;Ben&Ben;Leaves;0;5:10:00
Philippines;Asia;50;Kung Pwede Lang;Emman;Kung Pwede Lang;0;3:14:00
"Poland,Europe,1,BUBBLETEA,""Quebonafide, Daria Zawia?ow"",ROMANTIC PSYCHO,0,4:44";;;;;;;
"Poland,Europe,2,#Hot16Challenge2,""Szpaku, Raff J.R."",#Hot16Challenge2,1,2:34";;;;;;;
Poland;Europe;3;Blinding Lights;The Weeknd;After Hours;0;3:20:00
"Poland,Europe,4,Rain On Me (with Ariana Grande),""Lady Gaga, Ariana Grande"",Rain On Me (with Ariana Grande),0,3:02";;;;;;;
"Poland,Europe,5,Roses - Imanbek Remix,""SAINt JHN, Imanbek"",Roses (Imanbek Remix),1,2:56";;;;;;;
"Poland,Europe,6,TOKYO2020,""Quebonafide, Taco Hemingway"",ROMANTIC PSYCHO,0,3:13";;;;;;;
"Poland,Europe,7,Impreza,""Sobel, Lezter"",Impreza,1,2:45";;;;;;;
Poland;Europe;8;Szampan;sanah;Królowa dram;0;3:20:00
Poland;Europe;9;SZUBIENICAPESTYCYDYBRO?;Quebonafide;ROMANTIC PSYCHO;0;3:51:00
"Poland,Europe,10,Niedost?pny (prod. by Olek) (feat. DMN),""Malik Montana, OLEK, DMN"",Niedost?pny (prod. by Olek) (feat. DMN),0,2:32";;;;;;;
Poland;Europe;11;In Your Eyes;The Weeknd;After Hours;1;3:57:00
Poland;Europe;12;M?ody Boss;?abson;M?ody Boss;0;4:08:00
"Poland,Europe,13,death bed (coffee for your head) (feat. beabadoobee),""Powfu, beabadoobee"",death bed (coffee for your head) (feat. beabadoobee),0,2:53";;;;;;;
Poland;Europe;14;GOOBA;6ix9ine;GOOBA;1;2:12:00
Poland;Europe;15;Break My Heart;Dua Lipa;Future Nostalgia;0;3:41:00
Poland;Europe;16;Salt;Ava Max;Salt;0;3:00:00
"Poland,Europe,17,THE SCOTTS,""THE SCOTTS, Travis Scott, Kid Cudi"",THE SCOTTS,1,2:45";;;;;;;
Poland;Europe;18;Physical;Dua Lipa;Future Nostalgia;0;3:13:00
"Poland,Europe,19,ily (i love you baby) (feat. Emilee),""Surf Mesa, Emilee"",ily (i love you baby) (feat. Emilee),0,2:56";;;;;;;
"Poland,Europe,20,Supalonely,""BENEE, Gus Dapperton"",STELLA & STEVE,1,3:43";;;;;;;
Poland;Europe;21;100 dni do matury;Mata;100 dni do matury;0;5:01:00
"Poland,Europe,22,Stuck with U (with Justin Bieber),""Ariana Grande, Justin Bieber"",Stuck with U,0,3:48";;;;;;;
Poland;Europe;23;Dance Monkey;Tones And I;Dance Monkey (Stripped Back) / Dance Monkey;0;3:29:00
Poland;Europe;24;Melodia;sanah;Królowa dram;0;3:03:00
Poland;Europe;25;Don't Start Now;Dua Lipa;Future Nostalgia;0;3:03:00
Poland;Europe;26;Watermelon Sugar;Harry Styles;Fine Line;0;2:54:00
"Poland,Europe,27,Breaking Me,""Topic, A7S"",Breaking Me,0,2:46";;;;;;;
Poland;Europe;28;Toosie Slide;Drake;Dark Lane Demo Tapes;1;4:07:00
"Poland,Europe,29,Rainman,""Tymek, TEDE, Trill Pem, Micha? Graczyk, 2K"",FIT,1,3:45";;;;;;;
"Poland,Europe,30,BLUE,""Tiësto, Stevie Appleton"",The London Sessions,0,2:47";;;;;;;
Poland;Europe;31;Patointeligencja;Mata;100 dni do matury;0;4:17:00
Poland;Europe;32;Say So;Doja Cat;Hot Pink;1;3:57:00
Poland;Europe;33;Boss Bitch;Doja Cat;Boss Bitch;0;2:14:00
"Poland,Europe,34,NIEP?ACZ?PONOTREDAME,""Quebonafide, Bedoes"",ROMANTIC PSYCHO,0,3:32";;;;;;;
"Poland,Europe,35,VOGUE,""Bedoes, Lanek"",Opowie?ci z Doliny Smoków,0,3:38";;;;;;;
Poland;Europe;36;Surfer;Be Vis;duch czasu;1;2:35:00
"Poland,Europe,37,Drift,""Bialas, Mata, Lanek"",H8,0,2:46";;;;;;;
"Poland,Europe,38,W PI?TKI LE?? W WANNIE,""Taco Hemingway, Dawid Podsiad?o"",""POCZTÓWKA Z WWA, LATO '19"",0,3:40";;;;;;;
Poland;Europe;39;Królowa dram;sanah;Królowa dram;0;3:05:00
"Poland,Europe,40,J?zyk cia?a,""Tymek, Big Scythe"",Klubowe,1,3:21";;;;;;;
"Poland,Europe,41,GOMBAO 33,""Mata, Wygu?, Szczepan, Adam"",100 dni do matury,0,5:40";;;;;;;
"Poland,Europe,42,ASPARTAM,""Quebonafide, Mata"",ROMANTIC PSYCHO,0,3:24";;;;;;;
"Poland,Europe,43,GAZPROM,""Quebonafide, Sokó?, Czarny HIFI"",ROMANTIC PSYCHO,0,3:14";;;;;;;
Poland;Europe;44;Kings & Queens;Ava Max;Kings & Queens;0;2:42:00
Poland;Europe;45;Play Date;Melanie Martinez;Cry Baby (Deluxe Edition);1;2:59:00
Poland;Europe;46;Daechwita;Agust D;D-2;1;3:45:00
"Poland,Europe,47,In Your Eyes (feat. Alida),""Robin Schulz, Alida"",In Your Eyes (feat. Alida),0,3:28";;;;;;;
"Poland,Europe,48,ROCKSTAR (feat. Roddy Ricch),""DaBaby, Roddy Ricch"",BLAME IT ON BABY,1,3:01";;;;;;;
"Poland,Europe,49,B?dzie Lepiej,""Miyo, Tymek"",B?dzie Lepiej,0,3:05";;;;;;;
Poland;Europe;50;Mog? Dzi? Umiera?;White 2115;M?ody Ksi???;0;2:51:00
Portugal;Europe;1;Toosie Slide;Drake;Dark Lane Demo Tapes;1;4:07:00
Portugal;Europe;2;Blinding Lights;The Weeknd;After Hours;0;3:20:00
"Portugal,Europe,3,THE SCOTTS,""THE SCOTTS, Travis Scott, Kid Cudi"",THE SCOTTS,1,2:45";;;;;;;
"Portugal,Europe,4,ROCKSTAR (feat. Roddy Ricch),""DaBaby, Roddy Ricch"",BLAME IT ON BABY,1,3:01";;;;;;;
"Portugal,Europe,5,Roses - Imanbek Remix,""SAINt JHN, Imanbek"",Roses (Imanbek Remix),1,2:56";;;;;;;
"Portugal,Europe,6,""Tempo (feat. Tóy Tóy T-Rex, LON3R JOHNY & BISPO)"",""FRANKIEONTHEGUITAR, Tóy Tóy T-Rex, LON3R JOHNY, Bispo"",""Tempo (feat. Tóy Tóy T-Rex, LON3R JOHNY & BISPO)"",0,4:10";;;;;;;
"Portugal,Europe,7,Tudo no Sigilo,""Vytinho NG, MC Bianca"",Tudo no Sigilo,1,2:36";;;;;;;
"Portugal,Europe,8,death bed (coffee for your head) (feat. beabadoobee),""Powfu, beabadoobee"",death bed (coffee for your head) (feat. beabadoobee),0,2:53";;;;;;;
Portugal;Europe;9;Don't Start Now;Dua Lipa;Future Nostalgia;0;3:03:00
Portugal;Europe;10;La Bella Mafia;Wet Bed Gang;La Bella Mafia;1;4:00:00
Portugal;Europe;11;The Box;Roddy Ricch;Please Excuse Me For Being Antisocial;1;3:16:00
"Portugal,Europe,12,Rain On Me (with Ariana Grande),""Lady Gaga, Ariana Grande"",Rain On Me (with Ariana Grande),0,3:02";;;;;;;
Portugal;Europe;13;Blueberry Faygo;Lil Mosey;Certified Hitmaker;1;2:42:00
Portugal;Europe;14;Conclusão;Julinho Ksd;Conclusão;0;2:27:00
"Portugal,Europe,15,Life Is Good (feat. Drake),""Future, Drake"",High Off Life,1,3:57";;;;;;;
Portugal;Europe;16;Lembrei-me;Bispo;Mais Antigo;0;3:26:00
Portugal;Europe;17;Mama Ta Xinti;Julinho Ksd;Mama Ta Xinti;0;3:01:00
Portugal;Europe;18;menina solta;Giulia Be;menina solta;0;2:30:00
"Portugal,Europe,19,Somos Iguais,Plutónio,""Sacrifício: Sangue, Lágrimas, Suor"",0,3:57";;;;;;;
Portugal;Europe;20;HIGHEST IN THE ROOM;Travis Scott;HIGHEST IN THE ROOM;1;2:55:00
"Portugal,Europe,21,Breaking Me,""Topic, A7S"",Breaking Me,0,2:46";;;;;;;
"Portugal,Europe,22,Tusa,""KAROL G, Nicki Minaj"",Tusa,0,3:20";;;;;;;
"Portugal,Europe,23,Louco,""Piruka, Bluay"",Louco,0,4:04";;;;;;;
Portugal;Europe;24;Te Amo;Calema;Yellow;0;4:18:00
Portugal;Europe;25;Falling;Trevor Daniel;Nicotine;0;2:39:00
Portugal;Europe;26;goosebumps;Travis Scott;Birds In The Trap Sing McKnight;1;4:03:00
Portugal;Europe;27;Hoji N'ka ta Rola;Julinho Ksd;Hoji N'ka ta Rola;0;3:56:00
"Portugal,Europe,28,Stuck with U (with Justin Bieber),""Ariana Grande, Justin Bieber"",Stuck with U,0,3:48";;;;;;;
Portugal;Europe;29;GOOBA;6ix9ine;GOOBA;1;2:12:00
Portugal;Europe;30;ROXANNE;Arizona Zervas;ROXANNE;1;2:43:00
"Portugal,Europe,31,Eterna Sacanagem,""MC JottaPê, MC Kekel, MC Kevinho"",Eterna Sacanagem,0,2:48";;;;;;;
Portugal;Europe;32;SICKO MODE;Travis Scott;ASTROWORLD;1;5:12:00
Portugal;Europe;33;Tranquilo;Aragão;Tranquilo;1;4:23:00
"Portugal,Europe,34,ily (i love you baby) (feat. Emilee),""Surf Mesa, Emilee"",ily (i love you baby) (feat. Emilee),0,2:56";;;;;;;
Portugal;Europe;35;Dance Monkey;Tones And I;Dance Monkey (Stripped Back) / Dance Monkey;0;3:29:00
Portugal;Europe;36;Sunday Best;Surfaces;Where the Light Is;0;2:38:00
"Portugal,Europe,37,Don't Rush (feat. Headie One),""Young T & Bugsey, Headie One"",Plead The 5th,1,3:27";;;;;;;
Portugal;Europe;38;Break My Heart;Dua Lipa;Future Nostalgia;0;3:41:00
Portugal;Europe;39;Conto;Dillaz;Conto;0;3:22:00
"Portugal,Europe,40,Supalonely,""BENEE, Gus Dapperton"",STELLA & STEVE,1,3:43";;;;;;;
Portugal;Europe;41;Say So;Doja Cat;Hot Pink;1;3:57:00
Portugal;Europe;42;HEI;ProfJam;HEI;0;3:28:00
Portugal;Europe;43;In Your Eyes;The Weeknd;After Hours;1;3:57:00
Portugal;Europe;44;everything i wanted;Billie Eilish;everything i wanted;0;4:05:00
Portugal;Europe;45;Circles;Post Malone;Hollywood's Bleeding;0;3:35:00
"Portugal,Europe,46,Essa Saia (feat. Ivandro),""Bispo, Ivandro"",Mais Antigo,0,3:30";;;;;;;
Portugal;Europe;47;Watermelon Sugar;Harry Styles;Fine Line;0;2:54:00
Portugal;Europe;48;Party Girl;StaySolidRocky;Party Girl;0;2:27:00
Portugal;Europe;49;S2;Bispo;S2;0;2:33:00
Portugal;Europe;50;Adore You;Harry Styles;Fine Line;0;3:27:00
"Romania,Europe,1,THE SCOTTS,""THE SCOTTS, Travis Scott, Kid Cudi"",THE SCOTTS,1,2:45";;;;;;;
"Romania,Europe,2,Roses - Imanbek Remix,""SAINt JHN, Imanbek"",Roses (Imanbek Remix),1,2:56";;;;;;;
"Romania,Europe,3,Go Gettas,""andrei, Killa Fonic, Nane, bbno$, Azteca"",Go Gettas,1,2:58";;;;;;;
Romania;Europe;4;Blinding Lights;The Weeknd;After Hours;0;3:20:00
Romania;Europe;5;GOOBA;6ix9ine;GOOBA;1;2:12:00
Romania;Europe;6;HIGHEST IN THE ROOM;Travis Scott;HIGHEST IN THE ROOM;1;2:55:00
Romania;Europe;7;Toosie Slide;Drake;Dark Lane Demo Tapes;1;4:07:00
"Romania,Europe,8,Rain On Me (with Ariana Grande),""Lady Gaga, Ariana Grande"",Rain On Me (with Ariana Grande),0,3:02";;;;;;;
Romania;Europe;9;The Box;Roddy Ricch;Please Excuse Me For Being Antisocial;1;3:16:00
"Romania,Europe,10,ROCKSTAR (feat. Roddy Ricch),""DaBaby, Roddy Ricch"",BLAME IT ON BABY,1,3:01";;;;;;;
Romania;Europe;11;goosebumps;Travis Scott;Birds In The Trap Sing McKnight;1;4:03:00
Romania;Europe;12;SICKO MODE;Travis Scott;ASTROWORLD;1;5:12:00
Romania;Europe;13;Blueberry Faygo;Lil Mosey;Certified Hitmaker;1;2:42:00
"Romania,Europe,14,Breaking Me,""Topic, A7S"",Breaking Me,0,2:46";;;;;;;
Romania;Europe;15;Daechwita;Agust D;D-2;1;3:45:00
"Romania,Europe,16,Life Is Good (feat. Drake),""Future, Drake"",High Off Life,1,3:57";;;;;;;
Romania;Europe;17;Don't Start Now;Dua Lipa;Future Nostalgia;0;3:03:00
Romania;Europe;18;Falling;Trevor Daniel;Nicotine;0;2:39:00
Romania;Europe;19;Miami Bici;Killa Fonic;Miami Bici;0;3:04:00
"Romania,Europe,20,Sigur Dar Incet,""Ian, Azteca"",Sigur Dar Incet,1,3:02";;;;;;;
Romania;Europe;21;WHATS POPPIN;Jack Harlow;Sweet Action;1;2:19:00
Romania;Europe;22;In Your Eyes;The Weeknd;After Hours;1;3:57:00
"Romania,Europe,23,death bed (coffee for your head) (feat. beabadoobee),""Powfu, beabadoobee"",death bed (coffee for your head) (feat. beabadoobee),0,2:53";;;;;;;
Romania;Europe;24;After Party;Don Toliver;Heaven Or Hell;1;2:47:00
"Romania,Europe,25,Dau Moda,""Jador, Lino Golden"",Dau Moda,0,2:18";;;;;;;
"Romania,Europe,26,Stuck with U (with Justin Bieber),""Ariana Grande, Justin Bieber"",Stuck with U,0,3:48";;;;;;;
"Romania,Europe,27,Godzilla (feat. Juice WRLD),""Eminem, Juice WRLD"",Music To Be Murdered By,1,3:30";;;;;;;
"Romania,Europe,28,ily (i love you baby) (feat. Emilee),""Surf Mesa, Emilee"",ily (i love you baby) (feat. Emilee),0,2:56";;;;;;;
Romania;Europe;29;Dragostea Ta;Nane;Dragostea Ta;0;3:29:00
Romania;Europe;30;Break My Heart;Dua Lipa;Future Nostalgia;0;3:41:00
Romania;Europe;31;Dance Monkey;Tones And I;Dance Monkey (Stripped Back) / Dance Monkey;0;3:29:00
Romania;Europe;32;ROXANNE;Arizona Zervas;ROXANNE;1;2:43:00
Romania;Europe;33;Party Girl;StaySolidRocky;Party Girl;0;2:27:00
"Romania,Europe,34,Pala Mande,""Azteca, Ian"",Pala Mande,1,2:59";;;;;;;
"Romania,Europe,35,Dior,""Marko Glass, Bvcovia"",Dior,1,2:57";;;;;;;
"Romania,Europe,36,Mili,""Ian, Amtilb, Simiz"",Mili,1,2:53";;;;;;;
"Romania,Europe,37,Intentions (feat. Quavo),""Justin Bieber, Quavo"",Changes,0,3:32";;;;;;;
Romania;Europe;38;Watermelon Sugar;Harry Styles;Fine Line;0;2:54:00
Romania;Europe;39;Circles;Post Malone;Hollywood's Bleeding;0;3:35:00
Romania;Europe;40;Boss Bitch;Doja Cat;Boss Bitch;0;2:14:00
"Romania,Europe,41,60 De Zile,""Ian, Amuly"",60 De Zile,1,2:56";;;;;;;
"Romania,Europe,42,Haolo,""Killa Fonic, Nane"",Haolo,1,2:51";;;;;;;
"Romania,Europe,43,Nefiu,""Ian, Azteca"",Nefiu,1,3:05";;;;;;;
"Romania,Europe,44,Be Kind (with Halsey),""Marshmello, Halsey"",Be Kind (with Halsey),0,2:52";;;;;;;
Romania;Europe;45;Sunday Best;Surfaces;Where the Light Is;0;2:38:00
"Romania,Europe,46,bad guy,Billie Eilish,""WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?"",0,3:14";;;;;;;
"Romania,Europe,47,Supalonely,""BENEE, Gus Dapperton"",STELLA & STEVE,1,3:43";;;;;;;
"Romania,Europe,48,Say So (feat. Nicki Minaj),""Doja Cat, Nicki Minaj"",Say So (feat. Nicki Minaj),1,3:26";;;;;;;
"Romania,Europe,49,Lose Control,""MEDUZA, Becky Hill, Goodboys"",Lose Control,0,2:48";;;;;;;
Romania;Europe;50;Play Date;Melanie Martinez;Cry Baby (Deluxe Edition);1;2:59:00
"Singapore,Asia,1,Rain On Me (with Ariana Grande),""Lady Gaga, Ariana Grande"",Rain On Me (with Ariana Grande),0,3:02";;;;;;;
"Singapore,Asia,2,Stuck with U (with Justin Bieber),""Ariana Grande, Justin Bieber"",Stuck with U,0,3:48";;;;;;;
"Singapore,Asia,3,eight(Prod.&Feat. SUGA of BTS),""IU, SUGA"",eight,0,2:47";;;;;;;
Singapore;Asia;4;Play Date;Melanie Martinez;Cry Baby (Deluxe Edition);1;2:59:00
"Singapore,Asia,5,Be Kind (with Halsey),""Marshmello, Halsey"",Be Kind (with Halsey),0,2:52";;;;;;;
"Singapore,Asia,6,death bed (coffee for your head) (feat. beabadoobee),""Powfu, beabadoobee"",death bed (coffee for your head) (feat. beabadoobee),0,2:53";;;;;;;
Singapore;Asia;7;Blinding Lights;The Weeknd;After Hours;0;3:20:00
Singapore;Asia;8;Don't Start Now;Dua Lipa;Future Nostalgia;0;3:03:00
"Singapore,Asia,9,Intentions (feat. Quavo),""Justin Bieber, Quavo"",Changes,0,3:32";;;;;;;
Singapore;Asia;10;Someone You Loved;Lewis Capaldi;Divinely Uninspired To A Hellish Extent;0;3:02:00
Singapore;Asia;11;Daechwita;Agust D;D-2;1;3:45:00
Singapore;Asia;12;Memories;Maroon 5;Memories;0;3:09:00
"Singapore,Asia,13,Roses - Imanbek Remix,""SAINt JHN, Imanbek"",Roses (Imanbek Remix),1,2:56";;;;;;;
"Singapore,Asia,14,Supalonely,""BENEE, Gus Dapperton"",STELLA & STEVE,1,3:43";;;;;;;
