Country;Continent;Rank;Title;Artists;Album;Explicit;Duration
Ireland;Europe;9;Stuck with U (with Justin Bieber);Ariana Grande, Justin Bieber;Stuck with U;0;228
Ireland;Europe;10;Break My Heart;Dua Lipa;Future Nostalgia;0;221
Ireland;Europe;11;death bed (coffee for your head) (feat. beabadoobee);Powfu, beabadoobee;death bed (coffee for your head) (feat. beabadoobee);0;173
Ireland;Europe;12;THE SCOTTS;THE SCOTTS, Travis Scott, Kid Cudi;THE SCOTTS;1;165
Ireland;Europe;13;Say So (feat. Nicki Minaj);Doja Cat, Nicki Minaj;Say So (feat. Nicki Minaj);1;206
Ireland;Europe;14;Lonely;Joel Corry;Lonely;0;190
Ireland;Europe;15;Watermelon Sugar;Harry Styles;Fine Line;0;174
Ireland;Europe;16;Don't Start Now;Dua Lipa;Future Nostalgia;0;183
Ireland;Europe;17;Rain;Aitch, AJ Tracey, Tay Keith;Rain;1;183
Ireland;Europe;18;Savage Remix (feat. Beyoncé);Megan Thee Stallion, Beyoncé;Savage Remix (feat. Beyoncé);1;242
Ireland;Europe;19;Supalonely;BENEE, Gus Dapperton;STELLA & STEVE;1;223
Ireland;Europe;20;GOOBA;6ix9ine;GOOBA;1;132
Ireland;Europe;21;Dance Monkey;Tones And I;Dance Monkey (Stripped Back) / Dance Monkey;0;209
Ireland;Europe;22;Boss Bitch;Doja Cat;Boss Bitch;0;134
Ireland;Europe;23;Someone You Loved;Lewis Capaldi;Divinely Uninspired To A Hellish Extent;0;182
Ireland;Europe;24;Before You Go;Lewis Capaldi;Divinely Uninspired To A Hellish Extent (Extended Edition);0;215
Ireland;Europe;25;The Box;Roddy Ricch;Please Excuse Me For Being Antisocial;1;196
Ireland;Europe;26;Breaking Me;Topic, A7S;Breaking Me;0;166
Ireland;Europe;27;Flowers (feat. Jaykae);Nathan Dawe, Jaykae;Flowers (feat. Jaykae);0;197
Ireland;Europe;28;Houdini (feat. Swarmz & Tion Wayne);KSI, Tion Wayne, Swarmz;Dissimulation;1;168
Ireland;Europe;29;Party Girl;StaySolidRocky;Party Girl;0;147
Ireland;Europe;30;Adore You;Harry Styles;Fine Line;0;207
Ireland;Europe;31;Physical;Dua Lipa;Future Nostalgia;0;193
Ireland;Europe;32;Say So;Doja Cat;Hot Pink;1;237
Ireland;Europe;33;ily (i love you baby) (feat. Emilee);Surf Mesa, Emilee;ily (i love you baby) (feat. Emilee);0;176
Ireland;Europe;34;Dinner Guest (feat. MoStack);AJ Tracey, MoStack;Dinner Guest (feat. MoStack);1;198
Ireland;Europe;35;Intentions (feat. Quavo);Justin Bieber, Quavo;Changes;0;212
Ireland;Europe;36;If the World Was Ending - feat. Julia Michaels;JP Saxe, Julia Michaels;If the World Was Ending (feat. Julia Michaels);0;208
Ireland;Europe;37;After Party;Don Toliver;Heaven Or Hell;1;167
Ireland;Europe;38;Circles;Post Malone;Hollywood's Bleeding;0;215
Ireland;Europe;39;Pour the Milk;Robbie Doherty, Keees.;Pour the Milk;0;172
Ireland;Europe;40;Falling;Harry Styles;Fine Line;0;240
Ireland;Europe;41;Break Up Song;Little Mix;Break Up Song;0;200
Ireland;Europe;42;Tequila - Jax Jones & Martin Solveig Present Europa;Jax Jones, Martin Solveig, RAYE, Europa;Snacks (Supersize);1;210
Ireland;Europe;43;WHATS POPPIN;Jack Harlow;Sweet Action;1;139
Ireland;Europe;44;Outnumbered;Dermot Kennedy;Without Fear;0;245
Ireland;Europe;45;No Judgement;Niall Horan;Heartbreak Weather;0;176
Ireland;Europe;46;Boyfriend;Mabel;High Expectations;0;225
Ireland;Europe;47;Life Is Good (feat. Drake);Future, Drake;High Off Life;1;237
Ireland;Europe;48;Cap (feat. Offset);KSI, Offset;Dissimulation;1;191
Ireland;Europe;49;goosebumps;Travis Scott;Birds In The Trap Sing McKnight;1;243
Ireland;Europe;50;Killa Killa (feat. Aiyana Lee);KSI, Aiyana-Lee;Dissimulation;1;151
Israel;Asia;1;Blinding Lights;The Weeknd;After Hours;0;200
Israel;Asia;2;Toosie Slide;Drake;Dark Lane Demo Tapes;1;247
Israel;Asia;3;Dance Monkey;Tones And I;Dance Monkey (Stripped Back) / Dance Monkey;0;209
Israel;Asia;4;THE SCOTTS;THE SCOTTS, Travis Scott, Kid Cudi;THE SCOTTS;1;165
Israel;Asia;5;Roses - Imanbek Remix;SAINt JHN, Imanbek;Roses (Imanbek Remix);1;176
Israel;Asia;6;???? ???;Dudu Faruk;???? ???;0;132
Israel;Asia;7;Rain On Me (with Ariana Grande);Lady Gaga, Ariana Grande;Rain On Me (with Ariana Grande);0;182
Israel;Asia;8;ROCKSTAR (feat. Roddy Ricch);DaBaby, Roddy Ricch;BLAME IT ON BABY;1;181
Israel;Asia;9;Don't Start Now;Dua Lipa;Future Nostalgia;0;183
Israel;Asia;10;?? ???? ??;Eden Hason;?? ???? ??;0;169
Israel;Asia;11;???;Eliad;???;0;207
Israel;Asia;12;???? ?????;Hanan Ben Ari;???? ?????;0;215
Israel;Asia;13;?? ????;Hanan Ben Ari;?? ????;0;176
Israel;Asia;14;The Box;Roddy Ricch;Please Excuse Me For Being Antisocial;1;196
Israel;Asia;15;??? ??????;Itay Levi;??? ??????;0;203
Israel;Asia;16;Stuck with U (with Justin Bieber);Ariana Grande, Justin Bieber;Stuck with U;0;228
Israel;Asia;17;???? ??;Nathan Goshen, Ishay Ribo;???? ?????;0;207
Israel;Asia;18;Break My Heart;Dua Lipa;Future Nostalgia;0;221
Israel;Asia;19;death bed (coffee for your head) (feat. beabadoobee);Powfu, beabadoobee;death bed (coffee for your head) (feat. beabadoobee);0;173
Israel;Asia;20;Blueberry Faygo;Lil Mosey;Certified Hitmaker;1;162
Israel;Asia;21;Señorita;Shawn Mendes, Camila Cabello;Shawn Mendes (Deluxe);0;190
Israel;Asia;22;???? ?????;Ishay Ribo;??? ????;0;197
Israel;Asia;23;Life Is Good (feat. Drake);Future, Drake;High Off Life;1;237
Israel;Asia;24;Falling;Trevor Daniel;Nicotine;0;159
Israel;Asia;25;GOOBA;6ix9ine;GOOBA;1;132
Israel;Asia;26;In Your Eyes;The Weeknd;After Hours;1;237
Israel;Asia;27;goosebumps;Travis Scott;Birds In The Trap Sing McKnight;1;243
Israel;Asia;28;SICKO MODE;Travis Scott;ASTROWORLD;1;312
Israel;Asia;29;bad guy;Billie Eilish;WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?;0;194
Israel;Asia;30;??? ???? ????????;Eden Hason;?????? ????? ????;0;184
Israel;Asia;31;Someone You Loved;Lewis Capaldi;Divinely Uninspired To A Hellish Extent;0;182
Israel;Asia;32;???? ??????;Omer Adam;????;0;172
Israel;Asia;33;??? ?????;Idan Amedi;??? ?????;0;223
Israel;Asia;34;????? ???? ???;Benaia Barabi;????? ???? ???;0;218
Israel;Asia;35;HIGHEST IN THE ROOM;Travis Scott;HIGHEST IN THE ROOM;1;175
Israel;Asia;36;Ve'Eem Tavo'ee Elay (And If You Will Come To Me);Idan Raichel;And If You Will Come To Me;0;212
Israel;Asia;37;?????;Eden Ben Zaken;?????;0;189
Israel;Asia;38;ROXANNE;Arizona Zervas;ROXANNE;1;163
Israel;Asia;39;????;Eden Hason;????;0;163
Israel;Asia;40;Sunday Best;Surfaces;Where the Light Is;0;158
Israel;Asia;41;??? ???;Ishay Ribo;???? ?????;0;239
Israel;Asia;42;???? ???????;Agam Buhbut, Gal Adam;???? ???????;0;168
Israel;Asia;43;??? ?? ?????;Eyal Golan, Benaia Barabi;???? ?????? - ??? ???;0;191
Israel;Asia;44;???????;Nathan Goshen;???? ?????;0;181
Israel;Asia;45;?? ??? ???;Noa Kirel;?? ??? ???;0;195
Israel;Asia;46;Intentions (feat. Quavo);Justin Bieber, Quavo;Changes;0;212
Israel;Asia;47;Circles;Post Malone;Hollywood's Bleeding;0;215
Israel;Asia;48;?? ???;Eviatar Banai;???? ???? ????;0;267
Israel;Asia;49;Godzilla (feat. Juice WRLD);Eminem, Juice WRLD;Music To Be Murdered By;1;210
Israel;Asia;50;???;Hanan Ben Ari;???;0;238
Italy;Europe;1;Good Times;Ghali;DNA;0;163
Italy;Europe;2;Mediterranea;Irama;Mediterranea;0;177
Italy;Europe;3;ELEGANTE (feat. Sfera Ebbasta);DrefGold, Sfera Ebbasta;ELO;1;220
Italy;Europe;4;Spigoli;Carl Brave, Mara Sattei, tha Supreme;Spigoli;0;256
Italy;Europe;5;MAMACITA;Black Eyed Peas, Ozuna, J. Rey Soul;MAMACITA;1;249
Italy;Europe;6;Fiori di Chernobyl;Mr.Rain;Fiori di Chernobyl;0;175
Italy;Europe;7;Roses - Imanbek Remix;SAINt JHN, Imanbek;Roses (Imanbek Remix);1;176
Italy;Europe;8;Auto Blu;Shiva, Eiffel 65;Auto Blu;1;166
Italy;Europe;9;death bed (coffee for your head) (feat. beabadoobee);Powfu, beabadoobee;death bed (coffee for your head) (feat. beabadoobee);0;173
Italy;Europe;10;Il bacio di Klimt;Emanuele Aloia;Il bacio di Klimt;0;177
Italy;Europe;11;GOOBA;6ix9ine;GOOBA;1;132
Italy;Europe;12;TesTa TrA Le NuVoLE, pT. 2;Alfa, Yanomi;TesTa TrA Le NuVoLE, pT. 2;0;180
Italy;Europe;13;Nena (feat. Geolier & Andry The Hitmaker);Boro Boro, Geolier, Andry The Hitmaker;Nena (feat. Geolier & Andry The Hitmaker);1;149
Italy;Europe;14;OPPS (feat. Capo Plaza);DrefGold, Capo Plaza;ELO;1;194
Italy;Europe;15;Problemi Con Tutti (Giuda);Fedez;Problemi Con Tutti (Giuda);0;134
Italy;Europe;16;Tusa;KAROL G, Nicki Minaj;Tusa;0;200
Italy;Europe;17;Blinding Lights;The Weeknd;After Hours;0;200
Italy;Europe;18;Chega;Gaia;Genesi;0;184
Italy;Europe;19;Boogieman (feat. Salmo);Ghali, Salmo;DNA;1;159
Italy;Europe;20;THE SCOTTS;THE SCOTTS, Travis Scott, Kid Cudi;THE SCOTTS;1;165
Italy;Europe;21;Le Feste Di Pablo (con Fedez);CARA, Fedez;Le Feste Di Pablo (con Fedez);0;193
Italy;Europe;22;Per sentirmi vivo;Fasma, GG;Io sono Fasma;0;177
Italy;Europe;23;ENJOY (feat. Tedua);DrefGold, Tedua;ELO;1;187
Italy;Europe;24;Moonlight Popolare (feat. Massimo Pericolo);Mahmood, Massimo Pericolo;Moonlight Popolare (feat. Massimo Pericolo);0;215
Italy;Europe;25;Una volta ancora (feat. Ana Mena);Fred De Palma, Ana Mena;Uebe;0;174
Italy;Europe;26;Dilemme (with tha Supreme & Mara Sattei);Lous and The Yakuza, tha Supreme, Mara Sattei;Dilemme (with tha Supreme & Mara Sattei);0;231
Italy;Europe;27;Rapide;Mahmood;Rapide;0;243
Italy;Europe;28;blun7 a swishland;tha Supreme;23 6451;1;167
Italy;Europe;29;PUSSY (feat. Lazza & Salmo);Dark Polo Gang, Tony Effe, Lazza, Salmo;DARK BOYS CLUB;1;161
Italy;Europe;30;Toosie Slide;Drake;Dark Lane Demo Tapes;1;247
Italy;Europe;31;AMIRI BOYS (feat. Capo Plaza);Dark Polo Gang, Tony Effe, Capo Plaza;DARK BOYS CLUB;1;155
Italy;Europe;32;SNITCH E IMPICCI (feat. FSK SATELLITE);DrefGold, FSK SATELLITE;ELO;1;202
Italy;Europe;33;Bando;ANNA;Bando;0;168
Italy;Europe;34;Missili;Frah Quintale, Giorgio Poi;Lungolinea.;0;195
Italy;Europe;35;ROCKSTAR (feat. Roddy Ricch);DaBaby, Roddy Ricch;BLAME IT ON BABY;1;181
Italy;Europe;36;Boss Bitch;Doja Cat;Boss Bitch;0;134
Italy;Europe;37;goosebumps;Travis Scott;Birds In The Trap Sing McKnight;1;243
Italy;Europe;38;Chiasso;Random;Chiasso;0;182
Italy;Europe;39;Ringo Starr;Pinguini Tattici Nucleari;Fuori dall'Hype Ringo Starr;0;183
Italy;Europe;40;BANKROLL (feat. Luchè);DrefGold, Luche;ELO;1;166
Italy;Europe;41;SICKO MODE;Travis Scott;ASTROWORLD;1;312
Italy;Europe;42;Rain On Me (with Ariana Grande);Lady Gaga, Ariana Grande;Rain On Me (with Ariana Grande);0;182
Italy;Europe;43;16 Marzo (feat. Gow Tribe);Achille Lauro, Gow Tribe;16 Marzo (feat. Gow Tribe);0;233
Italy;Europe;44;Musica (E Il Resto Scompare);Elettra Lamborghini;Twerking Queen;0;194
Italy;Europe;45;Ti volevo dedicare (feat. J-AX & Boomdabash);Rocco Hunt, J-AX, Boomdabash;Libertà;0;208
Italy;Europe;46;ZERO+ZERO (feat. Lazza);DrefGold, Lazza;ELO;1;150
Italy;Europe;47;Dance Monkey;Tones And I;Dance Monkey (Stripped Back) / Dance Monkey;0;209
Italy;Europe;48;Sono un bravo ragazzo un po' fuori di testa;Random;Sono un bravo ragazzo un po' fuori di testa;0;170
Italy;Europe;49;El Efecto;Rauw Alejandro, Chencho Corleone;El Efecto;0;217
Italy;Europe;50;NEON - Le Ali (feat. Elisa);Marracash, Elisa;Persona;1;207
Japan;Asia;1;?????;YOASOBI;?????;0;261
Japan;Asia;2;Pretender;Official HIGE DANdism;Traveler;0;326
Japan;Asia;3;kousui;Eito;kousui;0;252
Japan;Asia;4;I Love...;Official HIGE DANdism;I Love...;0;282
Japan;Asia;5;Hakujitsu;King Gnu;Ceremony;0;276
Japan;Asia;6;Shukumei;Official HIGE DANdism;Traveler;0;280
Japan;Asia;7;115????????;Official HIGE DANdism;???????;0;324
Japan;Asia;8;Gurenge;LiSA;Gurenge;0;238
Japan;Asia;9;Yesterday;Official HIGE DANdism;Traveler;0;299
Japan;Asia;10;?????;Official HIGE DANdism;???????;0;202
Japan;Asia;11;Machigaisagashi;Masaki Suda;LOVE;0;223
Japan;Asia;12;Marigold;Aimyon;Momentary Sixth Sense;0;306
Japan;Asia;13;??????;Yorushika;??????????????;0;198
Japan;Asia;14;snow jam;Rin?;snow jam;0;184
Japan;Asia;15;Parabola;Official HIGE DANdism;Parabola;0;301
Japan;Asia;16;Sayonara Elegy;Masaki Suda;Play;0;257
Japan;Asia;17;????;Mrs. GREEN APPLE;Attitude;0;321
Japan;Asia;18;Harunohi;Aimyon;Harunohi;0;326
Japan;Asia;19;???????;back number;???????;0;294
Japan;Asia;20;Walking with you;Novelbright;SKYWALK;0;223
Japan;Asia;21;??????;Mrs. GREEN APPLE;Attitude;0;211
Japan;Asia;22;Stand By You;Official HIGE DANdism;Traveler;0;256
Japan;Asia;23;????;Mrs. GREEN APPLE, Sonoko Inoue;???;0;307
Japan;Asia;24;???;Mrs. GREEN APPLE;Attitude;0;270
Japan;Asia;25;Anataga Iru Kotode;Uru;Orion Blue (Special Edition);0;316
Japan;Asia;26;???;Aimyon;???;0;296
Japan;Asia;27;??????????;Aimyon;???????????;0;246
Japan;Asia;28;Hikoutei;King Gnu;Ceremony;0;260
Japan;Asia;29;???;Leo Ieiri;???;0;240
Japan;Asia;30;bad guy;Billie Eilish;WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?;0;194
Japan;Asia;31;KAIBUTSUSAN (feat. Aimyon);Ken Hirai, Aimyon;KAIBUTSUSAN (feat. Aimyon);0;244
Japan;Asia;32;Doron;King Gnu;Ceremony;0;182
Japan;Asia;33;???????;Mrs. GREEN APPLE;Attitude;0;213
Japan;Asia;34;No Regret;wacci;Gunjo Refrain;0;304
Japan;Asia;35;Teenager Forever;King Gnu;Ceremony;0;189
Japan;Asia;36;HANABI;Mr.Children;SUPERMARKET FANTASY;0;342
Japan;Asia;37;Let the Night;Aimyon;Momentary Sixth Sense;0;238
Japan;Asia;38;?(???);Sukima Switch;?????;0;328
Japan;Asia;39;???????;back number;?????;0;314
Japan;Asia;40;Time;Hikaru Utada;Time;0;297
Japan;Asia;41;Turning Up;ARASHI;Turning Up;0;182
Japan;Asia;42;???????;MONGOL800;MESSAGE;0;222
Japan;Asia;43;366?;HY;HeartY;0;352
Japan;Asia;44;?????;[Alexandros];ALXD;0;248
Japan;Asia;45;Wherever you are;ONE OK ROCK;Niche Syndrome;0;295
Japan;Asia;46;Vintage;Official HIGE DANdism;Traveler;0;252
Japan;Asia;47;Umbrella;King Gnu;Ceremony;0;203
Japan;Asia;48;????;DAOKO, Kenshi Yonezu;THANK YOU BLUE;0;289
Japan;Asia;49;Closer - Tokyo Remix;The Chainsmokers, Mackenyu Arata;World War Joy (Japan Edition);0;246
Japan;Asia;50;????????;Superfly;LOVE, PEACE & FIRE;0;296
Latvia;Europe;1;Roses - Imanbek Remix;SAINt JHN, Imanbek;Roses (Imanbek Remix);1;176
Latvia;Europe;2;Blinding Lights;The Weeknd;After Hours;0;200
Latvia;Europe;3;ROCKSTAR (feat. Roddy Ricch);DaBaby, Roddy Ricch;BLAME IT ON BABY;1;181
Latvia;Europe;4;GOOBA;6ix9ine;GOOBA;1;132
Latvia;Europe;5;THE SCOTTS;THE SCOTTS, Travis Scott, Kid Cudi;THE SCOTTS;1;165
Latvia;Europe;6;Rain On Me (with Ariana Grande);Lady Gaga, Ariana Grande;Rain On Me (with Ariana Grande);0;182
Latvia;Europe;7;Toosie Slide;Drake;Dark Lane Demo Tapes;1;247
Latvia;Europe;8;The Box;Roddy Ricch;Please Excuse Me For Being Antisocial;1;196
Latvia;Europe;9;Blueberry Faygo;Lil Mosey;Certified Hitmaker;1;162
Latvia;Europe;10;death bed (coffee for your head) (feat. beabadoobee);Powfu, beabadoobee;death bed (coffee for your head) (feat. beabadoobee);0;173
Latvia;Europe;11;WHATS POPPIN;Jack Harlow;Sweet Action;1;139
Latvia;Europe;12;ily (i love you baby) (feat. Emilee);Surf Mesa, Emilee;ily (i love you baby) (feat. Emilee);0;176
Latvia;Europe;13;Sunday Best;Surfaces;Where the Light Is;0;158
Latvia;Europe;14;Don't Start Now;Dua Lipa;Future Nostalgia;0;183
Latvia;Europe;15;Watermelon Sugar;Harry Styles;Fine Line;0;174
Latvia;Europe;16;Falling;Trevor Daniel;Nicotine;0;159
Latvia;Europe;17;Boss Bitch;Doja Cat;Boss Bitch;0;134
Latvia;Europe;18;Supalonely;BENEE, Gus Dapperton;STELLA & STEVE;1;223
Latvia;Europe;19;Circles;Post Malone;Hollywood's Bleeding;0;215
Latvia;Europe;20;After Party;Don Toliver;Heaven Or Hell;1;167
Latvia;Europe;21;HIGHEST IN THE ROOM;Travis Scott;HIGHEST IN THE ROOM;1;175
Latvia;Europe;22;Life Is Good (feat. Drake);Future, Drake;High Off Life;1;237
Latvia;Europe;23;Break My Heart;Dua Lipa;Future Nostalgia;0;221
Latvia;Europe;24;In Your Eyes;The Weeknd;After Hours;1;237
Latvia;Europe;25;Breaking Me;Topic, A7S;Breaking Me;0;166
Latvia;Europe;26;Say So;Doja Cat;Hot Pink;1;237
Latvia;Europe;27;Stuck with U (with Justin Bieber);Ariana Grande, Justin Bieber;Stuck with U;0;228
Latvia;Europe;28;Party Girl;StaySolidRocky;Party Girl;0;147
Latvia;Europe;29;Dance Monkey;Tones And I;Dance Monkey (Stripped Back) / Dance Monkey;0;209
Latvia;Europe;30;ROXANNE;Arizona Zervas;ROXANNE;1;163
Latvia;Europe;31;Adore You;Harry Styles;Fine Line;0;207
Latvia;Europe;32;Daechwita;Agust D;D-2;1;225
Latvia;Europe;33;goosebumps;Travis Scott;Birds In The Trap Sing McKnight;1;243
Latvia;Europe;34;Play Date;Melanie Martinez;Cry Baby (Deluxe Edition);1;179
Latvia;Europe;35;Be Kind (with Halsey);Marshmello, Halsey;Be Kind (with Halsey);0;172
Latvia;Europe;36;Righteous;Juice WRLD;Righteous;1;243
Latvia;Europe;37;everything i wanted;Billie Eilish;everything i wanted;0;245
Latvia;Europe;38;Intentions (feat. Quavo);Justin Bieber, Quavo;Changes;0;212
Latvia;Europe;39;Say So (feat. Nicki Minaj);Doja Cat, Nicki Minaj;Say So (feat. Nicki Minaj);1;206
Latvia;Europe;40;SICKO MODE;Travis Scott;ASTROWORLD;1;312
Latvia;Europe;41;bad guy;Billie Eilish;WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?;0;194
Latvia;Europe;42;Godzilla (feat. Juice WRLD);Eminem, Juice WRLD;Music To Be Murdered By;1;210
Latvia;Europe;43;I Got Love;MiyaGi & Endspiel, Rem Digga;I Got Love;0;276
Latvia;Europe;44;Skechers;DripReport;Skechers;1;106
Latvia;Europe;45;Know Your Worth;Khalid, Disclosure;Know Your Worth;0;181
Latvia;Europe;46;Ride It;Regard;Ride It;0;157
Latvia;Europe;47;Salt;Ava Max;Salt;0;180
Latvia;Europe;48;Savage Remix (feat. Beyoncé);Megan Thee Stallion, Beyoncé;Savage Remix (feat. Beyoncé);1;242
Latvia;Europe;49;Lose Somebody;Kygo, OneRepublic;Lose Somebody;0;199
Latvia;Europe;50;Daisies;Katy Perry;Daisies;0;173
Lithuania;Europe;1;Blinding Lights;The Weeknd;After Hours;0;200
Lithuania;Europe;2;Roses - Imanbek Remix;SAINt JHN, Imanbek;Roses (Imanbek Remix);1;176
Lithuania;Europe;3;Rain On Me (with Ariana Grande);Lady Gaga, Ariana Grande;Rain On Me (with Ariana Grande);0;182
Lithuania;Europe;4;ROCKSTAR (feat. Roddy Ricch);DaBaby, Roddy Ricch;BLAME IT ON BABY;1;181
Lithuania;Europe;5;THE SCOTTS;THE SCOTTS, Travis Scott, Kid Cudi;THE SCOTTS;1;165
Lithuania;Europe;6;ily (i love you baby) (feat. Emilee);Surf Mesa, Emilee;ily (i love you baby) (feat. Emilee);0;176
Lithuania;Europe;7;In Your Eyes;The Weeknd;After Hours;1;237
Lithuania;Europe;8;Toosie Slide;Drake;Dark Lane Demo Tapes;1;247
Lithuania;Europe;9;Break My Heart;Dua Lipa;Future Nostalgia;0;221
Lithuania;Europe;10;Don't Start Now;Dua Lipa;Future Nostalgia;0;183
Lithuania;Europe;11;Watermelon Sugar;Harry Styles;Fine Line;0;174
Lithuania;Europe;12;death bed (coffee for your head) (feat. beabadoobee);Powfu, beabadoobee;death bed (coffee for your head) (feat. beabadoobee);0;173
Lithuania;Europe;13;Supalonely;BENEE, Gus Dapperton;STELLA & STEVE;1;223
Lithuania;Europe;14;Breaking Me;Topic, A7S;Breaking Me;0;166
Lithuania;Europe;15;Stuck with U (with Justin Bieber);Ariana Grande, Justin Bieber;Stuck with U;0;228
Lithuania;Europe;16;GOOBA;6ix9ine;GOOBA;1;132
Lithuania;Europe;17;The Box;Roddy Ricch;Please Excuse Me For Being Antisocial;1;196
Lithuania;Europe;18;Blueberry Faygo;Lil Mosey;Certified Hitmaker;1;162
Lithuania;Europe;19;Sunday Best;Surfaces;Where the Light Is;0;158
Lithuania;Europe;20;Boss Bitch;Doja Cat;Boss Bitch;0;134
Lithuania;Europe;21;WHATS POPPIN;Jack Harlow;Sweet Action;1;139
Lithuania;Europe;22;On Fire;THE ROOP;On Fire;0;170
Lithuania;Europe;23;August;Intelligency;August;0;179
Lithuania;Europe;24;Falling;Trevor Daniel;Nicotine;0;159
Lithuania;Europe;25;Dance Monkey;Tones And I;Dance Monkey (Stripped Back) / Dance Monkey;0;209
Lithuania;Europe;26;Be Kind (with Halsey);Marshmello, Halsey;Be Kind (with Halsey);0;172
Lithuania;Europe;27;Circles;Post Malone;Hollywood's Bleeding;0;215
Lithuania;Europe;28;Say So (feat. Nicki Minaj);Doja Cat, Nicki Minaj;Say So (feat. Nicki Minaj);1;206
Lithuania;Europe;29;Life Is Good (feat. Drake);Future, Drake;High Off Life;1;237
Lithuania;Europe;30;Say So;Doja Cat;Hot Pink;1;237
Lithuania;Europe;31;YES;OG Version, Proflame;YES;1;150
Lithuania;Europe;32;Play Date;Melanie Martinez;Cry Baby (Deluxe Edition);1;179
Lithuania;Europe;33;Salt;Ava Max;Salt;0;180
Lithuania;Europe;34;Savage Remix (feat. Beyoncé);Megan Thee Stallion, Beyoncé;Savage Remix (feat. Beyoncé);1;242
Lithuania;Europe;35;Adore You;Harry Styles;Fine Line;0;207
Lithuania;Europe;36;Intentions (feat. Quavo);Justin Bieber, Quavo;Changes;0;212
Lithuania;Europe;37;Party Girl;StaySolidRocky;Party Girl;0;147
Lithuania;Europe;38;Know Your Worth;Khalid, Disclosure;Know Your Worth;0;181
Lithuania;Europe;39;ROXANNE;Arizona Zervas;ROXANNE;1;163
Lithuania;Europe;40;Lose Somebody;Kygo, OneRepublic;Lose Somebody;0;199
Lithuania;Europe;41;Daechwita;Agust D;D-2;1;225
Lithuania;Europe;42;After Party;Don Toliver;Heaven Or Hell;1;167
Lithuania;Europe;43;bad guy;Billie Eilish;WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?;0;194
Lithuania;Europe;44;HIGHEST IN THE ROOM;Travis Scott;HIGHEST IN THE ROOM;1;175
Lithuania;Europe;45;Physical;Dua Lipa;Future Nostalgia;0;193
Lithuania;Europe;46;everything i wanted;Billie Eilish;everything i wanted;0;245
Lithuania;Europe;47;Taip Jau Gavosi;Sisters On Wire;Taip Jau Gavosi;0;190
Lithuania;Europe;48;Daisies;Katy Perry;Daisies;0;173
Lithuania;Europe;49;Lose Control;MEDUZA, Becky Hill, Goodboys;Lose Control;0;168
Lithuania;Europe;50;????? (????? ?????);Molchat Doma;?????;0;141
Luxembourg;Europe;1;No Time To Die;Billie Eilish;No Time To Die;0;242
Luxembourg;Europe;2;Blinding Lights;The Weeknd;After Hours;0;200
Luxembourg;Europe;3;The Box;Roddy Ricch;Please Excuse Me For Being Antisocial;1;196
Luxembourg;Europe;4;Dance Monkey;Tones And I;Dance Monkey (Stripped Back) / Dance Monkey;0;209
Luxembourg;Europe;5;Falling;Trevor Daniel;Falling;0;159
Luxembourg;Europe;6;Don't Start Now;Dua Lipa;Don't Start Now;0;183
Luxembourg;Europe;7;Life Is Good (feat. Drake);Future, Drake;Life Is Good (feat. Drake);1;237
Luxembourg;Europe;8;Intentions (feat. Quavo);Justin Bieber, Quavo;Changes;0;212
Luxembourg;Europe;9;Mios mit Bars;Luciano;Mios mit Bars;0;232
Luxembourg;Europe;10;everything i wanted;Billie Eilish;everything i wanted;0;245
Luxembourg;Europe;11;Yummy;Justin Bieber;Changes;0;208
Luxembourg;Europe;12;ROXANNE;Arizona Zervas;ROXANNE;1;163
Luxembourg;Europe;13;Roses - Imanbek Remix;SAINt JHN, Imanbek;Roses (Imanbek Remix);1;176
Luxembourg;Europe;14;Give No Fxk;Migos, Travis Scott, Young Thug;Give No Fxk;1;224
Luxembourg;Europe;15;Verkackt;Gzuz, Bonez MC;Gzuz;1;136
Luxembourg;Europe;16;Ride It;Regard;Ride It;0;157
Luxembourg;Europe;17;Forever (feat. Post Malone & Clever);Justin Bieber, Post Malone, Clever;Changes;0;219
Luxembourg;Europe;18;Memories;Maroon 5;Memories;0;189
Luxembourg;Europe;19;Roller;Apache 207;Platte;1;157
Luxembourg;Europe;20;RITMO (Bad Boys For Life);Black Eyed Peas, J Balvin;RITMO (Bad Boys For Life);1;221
Luxembourg;Europe;21;Godzilla (feat. Juice WRLD);Eminem, Juice WRLD;Music To Be Murdered By;1;210
Luxembourg;Europe;22;bad guy;Billie Eilish;WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?;0;194
Luxembourg;Europe;23;Before You Go;Lewis Capaldi;Divinely Uninspired To A Hellish Extent (Extended Edition);0;215
Luxembourg;Europe;24;Ne reviens pas;Gradur, Heuss L'enfoiré;Zone 59;1;188
Luxembourg;Europe;25;Lose Control;MEDUZA, Becky Hill, Goodboys;Lose Control;0;168
Luxembourg;Europe;26;Donuts;Gzuz;Gzuz;1;162
Luxembourg;Europe;27;Circles;Post Malone;Hollywood's Bleeding;0;215
Luxembourg;Europe;28;Tusa;KAROL G, Nicki Minaj;Tusa;0;200
Luxembourg;Europe;29;What If I Told You That I Love You;Ali Gatie;What If I Told You That I Love You;0;193
